user_id,cluster_id
44925,7
44932,7
44949,9
44985,7
45002,9
45014,7
45033,9
45042,11
45060,6
45064,4
45068,2
45075,9
45107,23
45113,23
45114,6
45119,6
45122,9
45136,9
45148,9
45184,7
45193,2
45208,23
45218,6
45230,23
45231,2
45255,7
45287,20
45302,0
45305,7
45315,2
45340,0
45359,0
45383,5
45391,23
45409,9
45416,5
45418,23
45430,16
45435,6
45437,9
45444,0
45454,9
45460,9
45461,9
45471,25
45507,9
45526,9
45530,9
45536,9
45557,18
45564,2
45584,9
45585,0
45641,6
45656,6
45701,9
45730,7
45757,9
45765,7
45772,9
45778,2
45850,9
45879,6
45899,2
45904,5
45911,6
45943,9
46003,7
46047,9
46050,9
46099,1
46133,9
46137,6
46139,2
46145,14
46154,5
46163,9
46165,9
46197,21
46222,7
46258,10
46269,0
46293,6
46295,23
46297,9
46312,2
46345,2
46350,10
46351,7
46374,9
46389,0
46394,9
46398,13
46404,18
46417,2
46443,3
46445,9
46452,0
46461,7
46472,22
46473,9
46481,9
46483,16
46484,6
46534,5
46541,23
46633,9
46651,16
46671,22
46690,0
46706,9
46709,9
46826,9
46848,9
46862,14
46892,4
46904,9
46907,5
46909,8
47017,21
47030,9
47050,6
47075,6
47077,2
47117,27
47118,5
47127,5
47128,1
47145,5
47152,19
47194,9
47232,9
47250,9
47256,9
47276,10
47279,21
47291,9
47293,5
47315,9
47316,11
47320,16
47329,9
47368,9
47375,9
47396,9
47401,9
47411,16
47448,9
47458,6
47465,24
47504,7
47512,23
47534,9
47581,9
47594,2
47605,7
47609,10
47635,9
47743,9
47745,9
47758,23
47779,5
47793,1
47807,21
47819,9
47851,16
47856,23
47860,9
47861,9
47866,12
47922,9
47925,6
47929,21
47971,5
47974,7
47975,2
47982,9
47987,9
47996,20
48025,8
48037,21
48046,20
48057,9
48138,9
48143,9
48213,3
48215,6
48217,20
48261,9
48268,5
48305,9
48307,16
48313,9
48339,6
48342,16
48355,10
48357,7
48382,2
48407,9
48421,16
48424,6
48430,4
48440,9
48445,9
48449,9
48468,7
48474,21
48494,8
48495,9
48498,9
48519,2
48525,9
48539,9
48553,9
48579,28
48595,7
48630,25
48644,7
48662,15
48736,9
48743,12
48753,7
48779,16
48787,9
48809,9
48899,28
48911,2
48929,23
48967,9
48970,16
48975,2
48995,23
48999,16
49044,9
49061,7
49109,0
49154,23
49155,0
49166,2
49177,9
49212,4
49225,28
49260,6
49262,2
49277,0
49289,0
49300,27
49313,23
49314,2
49324,23
49373,9
49392,4
49403,6
49404,6
49415,9
49422,20
49423,6
49460,25
49526,0
49582,9
49635,28
49661,9
49668,9
49679,9
49683,21
49709,9
49753,5
49766,6
49771,10
49790,21
49792,23
49809,16
49827,6
49842,0
49889,7
49900,6
49907,2
49980,20
49994,7
49998,2
50007,9
50010,2
50019,9
50064,27
50073,21
50092,9
50098,2
50104,16
50110,6
50114,15
50129,2
50130,23
50131,9
50141,23
50143,5
50157,9
50165,23
50187,9
50193,0
50196,9
50204,18
50205,20
50206,9
50225,13
50321,9
50330,7
50336,9
50376,5
50456,9
50464,9
50504,23
50526,5
50533,9
50539,12
50545,9
50547,5
50550,9
50564,9
50566,9
50570,9
50612,0
50615,0
50650,16
50656,9
50681,20
50711,16
50714,9
50730,25
50748,6
50749,23
50797,9
50809,9
50823,6
50824,2
50832,16
50845,7
50849,22
50858,9
50859,7
50862,9
50895,20
50955,6
50993,9
51062,9
51069,9
51071,23
51082,6
51093,9
51094,23
51099,23
51100,16
51102,9
51112,9
51165,6
51169,9
51184,9
51192,12
51197,9
51207,8
51210,23
51224,9
51227,7
51252,0
51264,9
51269,6
51291,9
51350,8
51359,2
51364,29
51365,24
51386,16
51403,22
51440,9
51442,9
51449,9
51450,3
51463,7
51469,9
51481,9
51511,6
51517,9
51526,15
51545,0
51559,2
51571,9
51589,4
51627,4
51634,9
51655,0
51663,23
51665,23
51682,9
51687,16
51736,9
51742,25
51777,9
51783,19
51803,10
51805,2
51826,2
51840,6
51856,28
51883,1
51891,9
51924,2
51944,9
51962,7
51974,9
51982,9
51983,7
51990,9
51992,15
52002,20
52011,10
52021,10
52025,9
52044,2
52060,9
52130,7
52141,6
52159,25
52175,2
52199,28
52203,9
52256,18
52293,5
52313,9
52320,9
52323,7
52350,26
52352,9
52420,7
52425,21
52435,5
52437,9
52438,0
52441,9
52455,9
52472,6
52497,9
52521,8
52525,16
52532,19
52574,15
52584,21
52586,2
52614,8
52670,0
52673,9
52676,9
52693,9
52768,9
52805,9
52807,16
52811,14
52834,9
52851,7
52853,10
52887,7
52903,7
52917,18
52926,9
52944,9
52963,9
52968,9
52987,7
52993,4
52994,4
53042,5
53046,6
53069,4
53077,9
53140,4
53149,9
53150,7
53174,19
53189,2
53205,9
53220,8
53225,9
53229,7
53236,6
53241,15
53254,4
53256,0
53265,7
53278,27
53281,6
53300,9
53301,7
53304,20
53332,0
53365,5
53376,10
53377,6
53392,27
53408,20
53414,21
53418,12
53420,7
53430,9
53456,13
53458,6
53515,7
53520,2
53537,0
53545,9
53559,9
53575,4
53577,9
53590,25
53605,2
53614,17
53628,2
53660,9
53663,2
53664,23
53722,9
53724,9
53729,20
53765,9
53775,22
53790,9
53841,6
53846,0
53851,21
53934,9
53975,9
53978,7
54005,2
54010,9
54072,23
54076,9
54095,9
54116,9
54130,0
54142,9
54161,7
54193,5
54206,16
54208,7
54218,9
54220,9
54222,6
54236,9
54283,2
54290,5
54311,9
54329,9
54335,13
54374,9
54403,9
54412,0
54429,4
54453,17
54490,9
54492,11
54497,13
54511,25
54512,23
54528,13
54547,23
54564,9
54578,2
54589,6
54605,18
54617,6
54622,0
54624,7
54648,9
54652,2
54704,16
54731,9
54740,7
54812,5
54817,9
54833,9
54850,9
54884,2
54889,0
54898,0
54911,23
54917,9
54925,9
54968,5
54997,18
55006,19
55021,5
55027,20
55065,6
55075,10
55086,9
55097,0
55136,9
55141,9
55142,5
55156,9
55178,28
55180,9
55187,29
55197,9
55202,2
55203,9
55217,9
55242,9
55243,9
55244,9
55270,7
55272,18
55282,9
55334,9
55356,5
55375,9
55395,16
55398,6
55399,10
55407,9
55408,9
55409,9
55418,9
55421,5
55438,11
55441,21
55448,9
55454,9
55457,7
55486,5
55487,2
55490,17
55492,26
55493,25
55511,9
55518,9
55548,3
55550,23
55559,6
55562,7
55607,2
55622,9
55631,7
55641,9
55655,2
55665,9
55687,0
55700,9
55720,9
55732,9
55734,17
55751,19
55760,7
55776,9
55779,6
55787,2
55789,15
55799,15
55824,9
55826,5
55849,9
55850,0
55858,0
55862,9
55892,25
55927,20
55941,9
55947,9
55955,0
55961,0
55973,6
56028,9
56039,9
56045,0
56066,6
56090,9
56102,9
56157,23
56167,9
56193,9
56198,6
56201,7
56213,9
56217,9
56246,2
56271,23
56272,5
56276,9
56307,22
56315,6
56323,7
56341,0
56360,20
56369,6
56383,9
56391,27
56399,28
56442,16
56447,11
56470,7
56496,2
56534,16
56542,9
56554,3
56579,6
56598,18
56623,0
56625,22
56654,21
56661,2
56663,22
56683,9
56707,5
56715,9
56718,27
56719,9
56723,6
56739,6
56751,2
56759,9
56797,9
56804,29
56856,22
56874,6
56905,7
56917,7
56959,21
56985,16
56998,9
57002,16
57006,6
57037,9
57068,6
57069,9
57072,9
57073,9
57095,4
57105,20
57108,2
57124,20
57148,9
57168,9
57200,23
57214,6
57221,9
57229,2
57234,5
57247,6
57255,6
57261,9
57265,2
57267,15
57269,2
57302,4
57305,23
57354,9
57369,0
57398,28
57412,9
57423,2
57435,9
57449,13
57468,6
57470,9
57599,20
57601,7
57612,23
57620,15
57632,2
57661,26
57686,7
57697,9
57713,2
57725,21
57726,16
57804,9
57833,2
57838,9
57863,9
57920,27
57935,23
57949,0
57950,9
57954,9
57959,7
57960,6
57976,23
57986,6
57989,9
57991,6
57999,7
58009,10
58062,2
58067,2
58076,9
58133,9
58142,0
58151,6
58152,9
58156,9
58167,6
58168,9
58174,6
58194,6
58210,9
58224,2
58236,16
58252,16
58255,8
58257,9
58290,9
58319,12
58325,16
58342,28
58351,0
58363,5
58379,9
58389,21
58390,6
58397,9
58426,16
58440,9
58456,9
58458,7
58473,9
58482,9
58497,9
58515,13
58516,9
58529,10
58555,9
58594,2
58612,0
58629,5
58641,7
58644,7
58646,9
58685,0
58708,0
58709,9
58724,9
58746,9
58756,9
58768,23
58776,9
58790,9
58792,7
58821,9
58834,7
58855,28
58860,9
58869,9
58877,23
58898,9
58911,21
58961,10
58964,5
59034,9
59038,22
59052,9
59059,10
59113,9
59147,6
59148,9
59150,14
59172,1
59180,7
59189,0
59197,4
59206,23
59208,9
59209,22
59214,9
59216,7
59220,16
59241,9
59254,6
59261,23
59266,9
59267,0
59269,0
59297,16
59305,25
59390,0
59430,2
59438,9
59463,16
59490,6
59499,2
59504,6
59524,9
59534,9
59554,2
59595,7
59604,4
59612,25
59616,9
59656,0
59658,9
59727,5
59734,9
59748,9
59763,9
59770,6
59797,9
59808,2
59812,10
59820,17
59885,6
59895,15
59912,17
59933,4
59944,6
59948,9
59971,18
60004,5
60011,9
60014,9
60028,9
60029,15
60031,24
60032,9
60040,5
60041,5
60050,25
60064,9
60079,23
60080,9
60081,28
60083,6
60098,6
60114,7
60130,22
60140,23
60146,23
60157,23
60168,4
60177,9
60178,7
60211,25
60244,3
60251,13
60255,21
60263,20
60277,9
60278,7
60287,9
60307,2
60319,7
60336,2
60337,3
60392,5
60400,16
60412,23
60419,7
60424,2
60427,2
60439,9
60445,22
60461,9
60475,10
60476,23
60488,9
60517,15
60546,1
60569,0
60583,3
60586,9
60621,24
60626,7
60631,5
60703,21
60707,26
60787,9
60797,6
60809,9
60816,23
60823,7
60836,9
60854,9
60858,2
60905,24
60941,5
60944,6
60970,9
60977,6
60978,9
61021,4
61028,22
61038,20
61042,5
61043,6
61090,21
61107,9
61119,16
61146,2
61147,4
61181,9
61205,9
61211,7
61216,6
61257,18
61274,9
61285,16
61296,7
61297,20
61307,6
61317,23
61348,5
61354,7
61427,25
61448,2
61494,9
61497,9
61524,16
61604,9
61612,9
61619,2
61639,9
61667,9
61668,2
61704,25
61759,5
61762,9
61764,9
61775,7
61783,9
61798,23
61835,2
61845,6
61852,7
61854,14
61878,7
61885,9
61886,5
61888,5
61892,9
61899,7
61901,24
61910,13
61913,9
61935,0
62009,7
62042,7
62069,22
62078,9
62100,9
62109,9
62133,19
62150,9
62151,0
62161,9
62172,14
62182,9
62193,13
62239,4
62272,0
62302,5
62303,23
62316,5
62339,9
62348,5
62378,7
62381,5
62410,9
62426,9
62457,23
62464,27
62471,10
62475,16
62511,0
62542,20
62546,9
62558,15
62575,9
62582,23
62586,9
62592,9
62625,9
62662,9
62667,2
62670,9
62680,9
62688,9
62706,7
62716,5
62735,9
62747,9
62753,9
62755,7
62809,6
62833,9
62862,12
62881,22
62887,9
62891,4
62895,23
62919,9
62926,9
62929,9
62954,9
62958,10
62966,13
62968,7
62997,6
63004,19
63033,15
63044,7
63083,9
63105,9
63166,21
63182,9
63228,9
63243,9
63246,9
63252,9
63293,9
63321,16
63358,2
63360,17
63367,9
63389,25
63391,9
63394,1
63404,9
63405,7
63452,5
63489,6
63494,9
63506,23
63507,2
63545,5
63575,18
63595,23
63625,4
63643,15
63644,9
63650,9
63658,9
63665,9
63714,9
63765,23
63783,9
63812,9
63829,16
63849,16
63854,21
63865,0
63868,9
63901,9
63918,9
63923,5
63924,4
63938,19
63948,9
63953,13
63956,18
63993,16
63997,9
63998,28
64010,16
64012,9
64015,23
64027,7
64063,6
64073,25
64075,6
64076,7
64086,9
64111,14
64120,9
64126,5
64137,21
64175,9
64185,16
64186,16
64198,16
64220,7
64241,7
64249,9
64261,9
64270,25
64271,11
64310,0
64316,10
64320,6
64333,7
64344,28
64346,6
64358,9
64373,9
64396,2
64417,9
64422,7
64429,5
64435,5
64436,25
64440,9
64448,9
64449,2
64472,9
64521,6
64535,17
64589,9
64625,16
64629,4
64641,9
64679,5
64683,23
64726,9
64743,25
64763,16
64765,5
64769,5
64779,7
64783,7
64803,9
64805,9
64806,9
64846,27
64903,7
64943,9
64946,6
64948,9
64982,9
65008,9
65027,6
65032,5
65038,6
65068,23
65098,9
65138,9
65145,23
65183,2
65191,0
65192,9
65208,13
65228,2
65238,5
65244,10
65258,13
65270,9
65322,9
65323,16
65334,6
65338,9
65345,9
65350,0
65370,23
65377,7
65382,9
65387,6
65389,9
65390,9
65398,9
65401,9
65409,9
65444,21
65471,9
65484,2
65487,3
65497,6
65549,2
65584,8
65653,25
65663,4
65665,9
65710,22
65752,9
65769,28
65791,25
65792,9
65817,10
65831,9
65837,6
65877,5
65913,6
65921,9
65946,6
65996,9
66055,0
66073,15
66088,23
66100,5
66105,9
66113,9
66129,10
66161,9
66207,9
66234,2
66235,2
66323,20
66327,6
66337,9
66370,7
66385,9
66387,2
66423,9
66443,25
66467,9
66483,7
66485,9
66487,26
66518,2
66533,2
66539,9
66556,16
66570,9
66574,1
66591,2
66599,9
66624,9
66640,3
66680,1
66696,9
66708,5
66725,9
66765,9
66772,9
66789,2
66790,9
66792,2
66797,7
66841,2
66842,9
66853,0
66864,7
66878,3
66883,9
66938,6
66942,26
66945,5
66951,9
66953,2
66956,9
66960,0
66964,6
67034,23
67053,9
67079,23
67085,17
67111,9
67174,7
67176,16
67178,2
67187,0
67198,28
67199,9
67220,9
67236,0
67255,0
67270,20
67288,2
67296,0
67298,9
67322,6
67325,6
67351,9
67354,15
67358,9
67364,10
67375,9
67383,9
67397,6
67402,28
67403,7
67412,9
67415,2
67442,7
67445,9
67453,9
67487,2
67497,9
67515,4
67542,13
67544,19
67547,25
67591,12
67627,0
67630,9
67663,2
67677,23
67693,0
67694,6
67710,9
67733,9
67749,9
67775,9
67782,16
67785,9
67796,9
67810,19
67829,6
67838,9
67840,20
67899,9
67910,0
67930,0
67958,7
67992,9
67997,9
68000,16
68004,2
68014,9
68050,2
68052,9
68054,9
68059,6
68066,9
68067,9
68073,6
68081,5
68087,9
68094,9
68128,4
68156,23
68184,9
68185,20
68203,9
68227,16
68234,2
68240,6
68249,0
68254,9
68256,12
68257,9
68272,23
68308,9
68309,10
68383,20
68412,9
68422,9
68426,9
68429,9
68436,4
68447,16
68455,9
68468,9
68473,9
68478,23
68491,6
68498,9
68537,2
68538,21
68555,27
68561,9
68568,24
68581,6
68598,6
68615,23
68621,9
68683,7
68690,6
68700,9
68721,18
68729,6
68760,28
68767,7
68768,6
68811,9
68836,6
68846,5
68854,6
68886,22
68887,9
68943,0
68984,11
68998,9
69012,2
69023,4
69042,4
69056,9
69076,9
69078,21
69089,7
69156,20
69180,9
69188,5
69211,4
69219,9
69228,9
69232,22
69252,0
69268,9
69274,9
69310,9
69341,9
69345,9
69355,1
69378,25
69389,26
69405,23
69410,6
69460,23
69468,9
69493,9
69511,6
69512,2
69554,17
69593,6
69600,9
69601,9
69627,9
69648,16
69658,0
69684,18
69697,8
69709,6
69721,4
69727,9
69749,23
69775,6
69790,23
69808,23
69810,9
69850,9
69893,9
69919,0
69929,0
69933,8
69945,7
69967,6
69971,3
69982,9
69986,23
69990,9
70014,28
70052,21
70063,9
70065,0
70066,16
70147,9
70183,17
70186,4
70189,10
70192,7
70198,6
70201,5
70205,0
70214,9
70222,7
70238,9
70302,7
70318,23
70345,9
70379,28
70401,23
70402,5
70415,15
70429,9
70435,23
70448,17
70450,9
70477,9
70493,23
70519,9
70538,6
70541,4
70543,7
70550,9
70554,9
70556,16
70564,6
70569,9
70571,16
70574,9
70585,7
70594,20
70628,7
70648,9
70649,5
70666,22
70688,9
70703,23
70713,9
70716,9
70740,0
70772,9
70791,7
70796,9
70822,9
70864,5
70878,25
70882,9
70918,5
70931,1
70940,7
70947,9
70994,9
70999,9
71075,27
71076,7
71081,16
71102,18
71114,6
71162,23
71181,0
71183,23
71188,7
71193,7
71196,9
71207,23
71223,2
71227,2
71234,1
71261,23
71285,9
71358,9
71379,9
71410,9
71470,13
71490,28
71497,9
71514,2
71521,4
71522,7
71554,2
71568,9
71587,20
71591,2
71612,9
71628,2
71634,9
71662,6
71694,9
71703,16
71712,14
71716,25
71728,9
71739,7
71752,17
71786,3
71799,9
71800,7
71822,9
71831,16
71850,2
71853,28
71884,6
71897,7
71900,6
71902,10
71940,9
71967,9
71981,9
72004,6
72005,9
72028,5
72084,6
72099,18
72100,0
72124,9
72163,9
72183,2
72190,23
72214,21
72222,9
72233,9
72238,23
72247,16
72261,2
72276,9
72282,2
72287,7
72296,6
72347,9
72352,6
72368,12
72379,5
72418,23
72451,9
72470,16
72482,9
72523,0
72529,9
72530,5
72531,23
72575,20
72601,23
72636,5
72707,7
72742,6
72770,7
72780,9
72785,7
72863,23
72875,7
72882,16
72928,9
72950,9
72975,24
72990,28
72992,16
72999,9
73003,23
73012,9
73022,5
73044,3
73045,9
73053,9
73056,21
73059,9
73076,9
73091,9
73124,9
73127,6
73133,7
73157,6
73196,5
73215,6
73224,9
73225,9
73240,9
73292,9
73298,9
73303,6
73330,18
73331,5
73363,5
73385,9
73394,24
73398,5
73405,0
73458,9
73464,7
73467,2
73469,16
73479,6
73490,9
73504,23
73509,9
73532,9
73548,6
73588,0
73603,0
73622,4
73651,23
73670,9
73681,26
73691,9
73741,17
73746,9
73748,9
73767,9
73779,9
73795,15
73798,10
73837,6
73840,9
73892,16
73893,6
73899,9
73923,3
73955,5
73991,9
74026,10
74038,9
74043,9
74051,16
74056,26
74089,9
74093,7
74106,6
74115,3
74172,9
74175,21
74176,2
74185,21
74187,23
74189,9
74215,9
74238,23
74248,9
74274,2
74286,14
74307,9
74315,9
74322,16
74328,3
74330,9
74356,7
74358,6
74377,5
74413,6
74443,23
74453,20
74466,9
74488,9
74493,23
74495,9
74500,12
74505,9
74559,9
74569,27
74571,2
74577,5
74579,9
74630,15
74655,9
74657,9
74665,28
74687,6
74689,6
74691,13
74709,9
74743,25
74758,0
74782,9
74810,6
74825,9
74833,5
74837,9
74849,6
74871,7
74892,9
74908,9
74910,23
74911,5
74920,23
74959,9
75013,2
75028,21
75064,6
75081,24
75083,16
75085,9
75089,21
75091,9
75096,7
75115,7
75119,2
75127,16
75149,3
75177,7
75251,16
75286,4
75293,9
75294,9
75297,9
75306,9
75330,14
75335,9
75339,9
75349,9
75355,7
75405,7
75429,5
75431,9
75436,16
75482,9
75485,20
75486,9
75488,9
75491,12
75498,15
75519,9
75534,9
75546,9
75551,7
75560,19
75568,7
75585,5
75591,28
75595,6
75599,9
75695,12
75701,6
75716,9
75723,16
75747,9
75748,6
75749,5
75760,9
75762,9
75764,9
75771,9
75777,2
75783,9
75787,6
75802,2
75809,7
75819,26
75833,9
75834,9
75842,5
75852,6
75860,2
75875,9
75895,9
75951,7
75954,9
75980,9
76001,9
76019,10
76031,9
76052,9
76070,0
76102,2
76105,2
76122,9
76148,9
76151,8
76158,9
76168,4
76173,2
76218,2
76223,26
76236,9
76241,7
76249,9
76253,25
76259,6
76286,7
76300,9
76319,0
76350,7
76351,23
76352,4
76368,9
76417,9
76458,7
76460,9
76482,15
76483,28
76499,4
76512,18
76530,28
76532,3
76575,9
76576,0
76611,2
76626,13
76637,16
76682,9
76710,23
76741,9
76748,9
76766,9
76787,9
76798,9
76803,2
76812,2
76815,6
76818,18
76865,4
76866,6
76873,16
76888,17
76890,7
76942,0
76957,9
76968,9
76976,6
76977,9
76990,20
77039,7
77040,9
77045,9
77052,21
77072,7
77082,9
77110,9
77128,7
77171,9
77181,21
77261,25
77270,23
77273,6
77302,7
77304,9
77307,24
77318,9
77320,2
77332,23
77359,7
77377,6
77383,10
77386,7
77400,9
77424,5
77469,9
77480,4
77491,10
77499,6
77506,9
77516,13
77517,13
77526,28
77530,9
77585,15
77629,7
77676,9
77678,9
77686,9
77724,2
77757,9
77768,16
77772,28
77790,6
77808,9
77809,27
77811,9
77816,0
77817,9
77825,6
77840,6
77860,0
77868,7
77886,9
77891,6
77902,16
77911,7
77940,6
77960,9
77971,6
77989,9
78007,13
78015,21
78016,9
78089,9
78165,2
78229,20
78236,15
78260,13
78265,9
78323,9
78328,17
78340,9
78344,9
78346,9
78352,9
78371,6
78394,9
78432,19
78438,10
78440,20
78448,21
78469,9
78471,6
78475,7
78484,9
78496,6
78506,9
78518,23
78545,0
78553,26
78555,9
78564,4
78573,25
78588,9
78589,6
78617,23
78619,7
78673,16
78682,6
78719,7
78722,5
78746,9
78755,2
78761,9
78772,9
78773,9
78774,7
78777,0
78778,5
78783,21
78797,9
78834,14
78841,19
78844,9
78846,15
78865,9
78880,9
78895,5
78901,23
78912,9
78921,9
78941,9
78973,8
78975,9
78996,7
78997,9
79003,9
79009,17
79055,23
79057,23
79085,9
79089,7
79099,9
79110,15
79150,9
79153,16
79172,23
79182,0
79186,28
79188,9
79215,14
79266,8
79285,2
79310,9
79315,9
79323,9
79340,9
79341,9
79366,2
79441,18
79475,0
79477,9
79491,9
79506,20
79527,6
79547,9
79556,23
79590,9
79680,9
79687,9
79714,7
79724,23
79736,3
79740,20
79747,5
79754,23
79815,18
79842,5
79854,22
79873,9
79916,9
79923,4
79933,9
79939,9
79942,6
79945,9
79950,9
79952,9
79957,9
79958,0
79959,9
79961,23
79977,12
79982,4
79997,9
80011,9
80028,9
80036,13
80061,7
80066,9
80067,6
80071,4
80075,20
80077,9
80084,15
80105,0
80119,9
80135,23
80202,9
80203,18
80234,0
80266,6
80323,2
80328,9
80371,5
80397,9
80404,9
80453,10
80477,7
80509,9
80512,9
80516,13
80538,21
80555,17
80581,9
80603,9
80623,9
80642,6
80661,19
80664,9
80683,29
80684,5
80690,25
80692,7
80693,9
80704,9
80754,9
80767,3
80768,9
80771,6
80776,23
80803,9
80806,6
80810,13
80820,5
80826,23
80837,23
80908,9
80929,7
80940,9
80945,21
80954,6
80996,2
81015,10
81045,2
81048,16
81064,2
81082,2
81087,7
81088,15
81115,9
81121,14
81128,9
81136,0
81138,5
81207,4
81215,21
81216,3
81227,23
81247,9
81249,23
81263,21
81274,4
81298,11
81303,0
81311,20
81318,20
81322,9
81324,21
81332,16
81333,6
81352,6
81360,9
81368,20
81370,20
81404,9
81412,16
81434,14
81456,18
81459,6
81460,16
81481,9
81484,20
81492,21
81531,9
81540,9
81551,9
81560,10
81564,7
81573,9
81578,22
81580,7
81597,29
81609,6
81611,9
81661,5
81672,23
81682,25
81731,9
81759,9
81771,15
81781,9
81786,2
81845,9
81848,11
81854,2
81855,13
81862,9
81865,28
81901,6
81909,7
81924,5
81927,22
81950,2
81977,20
81982,0
82001,0
82080,9
82082,9
82086,9
82102,6
82123,9
82142,9
82144,9
82156,23
82159,9
82164,0
82171,9
82172,9
82182,9
82192,16
82227,9
82247,17
82317,2
82391,2
82398,9
82407,28
82431,12
82444,5
82445,5
82491,0
82497,8
82511,0
82550,17
82578,9
82600,9
82607,7
82608,5
82612,9
82628,7
82647,9
82657,23
82659,6
82673,5
82678,7
82699,22
82720,23
82751,16
82752,9
82769,9
82795,7
82797,21
82808,4
82825,28
82831,5
82841,23
82846,9
82859,6
82868,7
82882,9
82893,20
82898,9
82903,0
82917,3
82926,9
82931,9
82939,9
82942,2
82955,6
82958,7
82968,18
83034,9
83041,9
83046,7
83069,7
83092,6
83109,2
83110,6
83135,18
83156,9
83160,9
83166,21
83178,6
83186,10
83205,9
83208,9
83214,6
83235,25
83239,18
83251,9
83252,21
83258,16
83283,2
83287,8
83306,23
83314,9
83383,0
83390,10
83428,9
83431,13
83443,20
83457,9
83467,9
83493,9
83496,10
83507,9
83561,7
83587,7
83589,16
83637,27
83646,27
83666,25
83671,27
83690,7
83698,9
83707,9
83730,9
83743,9
83754,6
83775,0
83823,9
83842,16
83880,7
83971,29
84018,9
84024,8
84033,9
84111,9
84126,7
84146,7
84174,7
84178,29
84191,6
84198,7
84201,10
84308,7
84377,28
84426,7
84427,3
84476,9
84479,26
84523,5
84527,15
84537,7
84553,9
84568,9
84627,7
84639,9
84671,7
84682,23
84687,9
84700,16
84715,9
84716,9
84727,7
84729,23
84732,9
84753,9
84770,9
84795,8
84820,7
84831,16
84847,5
84854,9
84866,7
84867,9
84869,16
84872,9
84880,9
84882,1
84884,7
84897,3
84900,2
84902,9
84910,10
84912,21
84940,6
85015,9
85033,7
85043,7
85067,9
85093,23
85097,9
85132,7
85161,2
85174,9
85212,9
85256,2
85268,23
85273,5
85278,9
85280,9
85294,9
85367,26
85379,9
85409,9
85419,9
85426,28
85433,5
85442,9
85455,6
85467,9
85469,7
85486,9
85492,9
85495,0
85502,20
85510,6
85526,15
85534,2
85554,0
85587,2
85616,6
85620,9
85630,9
85656,10
85669,6
85698,9
85701,0
85708,6
85752,9
85757,29
85787,16
85806,9
85825,9
85833,6
85851,5
85872,7
85875,6
85892,20
85894,9
85905,6
85925,5
85944,9
85950,0
85962,16
85992,4
85993,26
85999,16
86001,5
86017,2
86033,10
86051,29
86072,6
86073,5
86076,9
86093,28
86100,9
86103,9
86107,9
86122,9
86123,20
86134,16
86136,9
86139,9
86145,18
86159,9
86170,6
86183,9
86189,3
86202,20
86219,9
86242,0
86243,13
86247,7
86276,6
86303,16
86309,9
86336,9
86368,23
86371,9
86392,1
86408,5
86418,0
86419,9
86462,6
86463,27
86472,9
86481,10
86488,23
86489,17
86538,9
86548,9
86555,23
86569,7
86583,9
86641,9
86680,0
86683,9
86684,9
86720,2
86728,6
86759,9
86792,23
86817,6
86819,27
86835,21
86837,9
86849,4
86856,9
86906,20
86928,9
86931,9
86932,5
86947,9
86959,10
86965,7
86969,13
87002,7
87007,9
87036,9
87037,9
87051,5
87093,18
87108,23
87114,25
87129,7
87141,11
87143,9
87147,7
87155,0
87173,9
87208,9
87257,9
87302,23
87333,9
87351,2
87397,9
87400,9
87401,7
87402,16
87473,0
87491,9
87531,9
87540,2
87549,6
87555,17
87579,0
87595,9
87600,9
87607,7
87610,7
87627,9
87635,9
87652,9
87672,23
87688,16
87690,6
87707,9
87712,15
87729,28
87742,9
87746,23
87747,23
87758,9
87820,6
87825,9
87846,9
87875,9
87911,4
87929,0
87938,28
87943,9
87948,2
87949,11
87956,9
87964,18
87974,7
87975,9
88006,2
88012,6
88029,0
88066,9
88109,9
88116,9
88122,26
88123,23
88146,0
88170,16
88187,12
88212,9
88229,3
88243,9
88248,6
88278,9
88283,25
88288,2
88299,7
88320,0
88330,12
88352,9
88389,20
88390,9
88395,9
88412,17
88416,16
88435,28
88574,6
88605,23
88620,2
88631,9
88633,23
88652,25
88677,23
88686,9
88693,20
88729,6
88733,28
88738,0
88739,9
88767,9
88768,9
88793,25
88797,9
88813,9
88817,7
88854,9
88879,9
88882,9
88937,12
88946,9
88976,5
88979,9
88993,0
89014,5
89057,3
89059,20
89062,6
89093,9
89098,0
89103,9
89134,9
89179,6
89188,9
89192,23
89207,7
89307,23
89320,5
89339,7
89346,13
89361,5
89391,23
89406,9
89453,9
89470,5
89474,23
89475,6
89493,9
89507,23
89551,20
89558,16
89602,3
89610,9
89634,9
89651,13
89761,9
89851,18
89852,27
89867,2
89869,6
89870,9
89874,20
89891,9
89905,7
89911,5
89913,3
89917,9
89922,6
89945,0
90037,9
90049,0
90066,2
90072,9
90075,23
90088,16
90090,9
90097,9
90105,9
90134,9
90137,0
90139,9
90146,2
90159,9
90170,9
90174,4
90176,6
90192,2
90198,22
90232,23
90246,9
90259,3
90277,9
90279,5
90286,9
90297,7
90300,16
90320,9
90322,6
90358,16
90391,13
90417,11
90423,0
90467,2
90471,6
90481,9
90517,19
90534,9
90614,23
90616,21
90635,9
90645,9
90653,28
90657,6
90687,9
90694,2
90712,6
90726,16
90731,9
90736,4
90743,10
90764,9
90766,23
90776,7
90784,7
90793,14
90829,9
90830,9
90839,9
90848,7
90883,9
90915,23
90966,6
90971,2
91001,9
91002,1
